chembl_id,pref_name,max_phase,smiles,inchi_key_x,ID,SMILES,drug_status,chembl_smiles,inchi_key_y
CHEMBL19611,ILOMASTAT,2,CNC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)[C@@H](CC(=O)NO)CC(C)C,NITYDPDXAAFEIT-DYVFJYSZSA-N,DB02255,ONC(=O)C[C@H](C(=O)N[C@H](C(=O)NC)Cc1c[nH]c2c1cccc2)CC(C)C,Phase 2,CNC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)[C@@H](CC(=O)NO)CC(C)C,NITYDPDXAAFEIT-DYVFJYSZSA-N
CHEMBL19612,SPERMIDINE,3,NCCCCNCCCN,ATHGHQPFGPMSJY-UHFFFAOYSA-N,DB03566,[NH3+]CCC[NH2+]CCCC[NH3+],Phase 3,NCCCCNCCCN,ATHGHQPFGPMSJY-UHFFFAOYSA-N
CHEMBL1963249,ULIMORELIN,3,C[C@@H]1CN[C@@H](C2CC2)C(=O)N(C)[C@H](C)C(=O)N[C@H](Cc2ccc(F)cc2)C(=O)NCCCc2ccccc2O1,WGYPAJVJMXQXTR-ABNZCKJZSA-N,DB12128,Fc1ccc(cc1)C[C@H]1NC(=O)[C@@H](C)N(C)C(=O)[C@@H]([NH2+]C[C@H](Oc2c(CCCNC1=O)cccc2)C)C1CC1,Phase 3,C[C@@H]1CN[C@@H](C2CC2)C(=O)N(C)[C@H](C)C(=O)N[C@H](Cc2ccc(F)cc2)C(=O)NCCCc2ccccc2O1,WGYPAJVJMXQXTR-ABNZCKJZSA-N
CHEMBL1963681,AVANAFIL,4,COc1ccc(CNc2nc(N3CCC[C@H]3CO)ncc2C(=O)NCc2ncccn2)cc1Cl,WEAJZXNPAWBCOA-INIZCTEOSA-N,DB06237,OC[C@@H]1CCCN1c1ncc(c(n1)NCc1ccc(c(c1)Cl)OC)C(=O)NCc1ncccn1,APPROVED - Phase 4,COc1ccc(CNc2nc(N3CCC[C@H]3CO)ncc2C(=O)NCc2ncccn2)cc1Cl,WEAJZXNPAWBCOA-INIZCTEOSA-N
CHEMBL1963683,TAFLUPROST,4,CC(C)OC(=O)CCC/C=C\C[C@@H]1[C@@H](/C=C/C(F)(F)COc2ccccc2)[C@H](O)C[C@@H]1O,WSNODXPBBALQOF-VEJSHDCNSA-N,DB08819,CC(OC(=O)CCC/C=C\C[C@H]1[C@@H](O)C[C@H]([C@@H]1/C=C/C(COc1ccccc1)(F)F)O)C,APPROVED - Phase 4,CC(C)OC(=O)CCC/C=C\C[C@@H]1[C@@H](/C=C/C(F)(F)COc2ccccc2)[C@H](O)C[C@@H]1O,WSNODXPBBALQOF-VEJSHDCNSA-N
CHEMBL197,DEXVERAPAMIL,2,COc1ccc(CCN(C)CCC[C@](C#N)(c2ccc(OC)c(OC)c2)C(C)C)cc1OC,SGTNSNPWRIOYBX-HHHXNRCGSA-N,DB14063,COc1ccc(cc1OC)CC[NH+](CCC[C@](c1ccc(c(c1)OC)OC)(C(C)C)C#N)C,Phase 2,COc1ccc(CCN(C)CCC[C@](C#N)(c2ccc(OC)c(OC)c2)C(C)C)cc1OC,SGTNSNPWRIOYBX-HHHXNRCGSA-N
CHEMBL197084,TROFINETIDE,4,C[C@@]1(C(=O)N[C@@H](CCC(=O)O)C(=O)O)CCCN1C(=O)CN,BUSXWGRAOZQTEY-SDBXPKJASA-N,DB06045,[NH3+]CC(=O)N1CCC[C@@]1(C)C(=O)N[C@H](C(=O)[O-])CCC(=O)[O-],APPROVED - Phase 4,C[C@@]1(C(=O)N[C@@H](CCC(=O)O)C(=O)O)CCCN1C(=O)CN,BUSXWGRAOZQTEY-SDBXPKJASA-N
CHEMBL197194,VIDOFLUDIMUS,3,COc1cccc(-c2ccc(NC(=O)C3=C(C(=O)O)CCC3)c(F)c2)c1,XPRDUGXOWVXZLL-UHFFFAOYSA-N,DB15446,COc1cccc(c1)c1ccc(c(c1)F)NC(=O)C1=C(CCC1)C(=O)[O-],Phase 3,COc1cccc(-c2ccc(NC(=O)C3=C(C(=O)O)CCC3)c(F)c2)c1,XPRDUGXOWVXZLL-UHFFFAOYSA-N
CHEMBL1972860,ELESCLOMOL,3,CN(NC(=O)CC(=O)NN(C)C(=S)c1ccccc1)C(=S)c1ccccc1,BKJIXTWSNXCKJH-UHFFFAOYSA-N,DB05719,CN(C(=S)c1ccccc1)NC(=O)CC(=O)NN(C(=S)c1ccccc1)C,Phase 3,CN(NC(=O)CC(=O)NN(C)C(=S)c1ccccc1)C(=S)c1ccccc1,BKJIXTWSNXCKJH-UHFFFAOYSA-N
CHEMBL1973733,OFTASCEINE,2,O=C(O)CN(CC(=O)O)Cc1cc2c(cc1O)Oc1cc(O)c(CN(CC(=O)O)CC(=O)O)cc1C21OC(=O)c2ccccc21,DEGAKNSWVGKMLS-UHFFFAOYSA-N,DB11184,[O-]C(=O)C[NH+](Cc1cc2c(cc1O)Oc1c(C32OC(=O)c2c3cccc2)cc(c(c1)O)C[NH+](CC(=O)[O-])CC(=O)[O-])CC(=O)[O-],Phase 2,O=C(O)CN(CC(=O)O)Cc1cc2c(cc1O)Oc1cc(O)c(CN(CC(=O)O)CC(=O)O)cc1C21OC(=O)c2ccccc21,DEGAKNSWVGKMLS-UHFFFAOYSA-N
CHEMBL1976040,ADAVOSERTIB,2,C=CCn1c(=O)c2cnc(Nc3ccc(N4CCN(C)CC4)cc3)nc2n1-c1cccc(C(C)(C)O)n1,BKWJAKQVGHWELA-UHFFFAOYSA-N,DB11740,C=CCn1c(=O)c2c(n1c1cccc(n1)C(O)(C)C)nc(nc2)Nc1ccc(cc1)N1CC[NH+](CC1)C,Phase 2,C=CCn1c(=O)c2cnc(Nc3ccc(N4CCN(C)CC4)cc3)nc2n1-c1cccc(C(C)(C)O)n1,BKWJAKQVGHWELA-UHFFFAOYSA-N
CHEMBL197672,EMRICASAN,2,C[C@H](NC(=O)C(=O)Nc1ccccc1C(C)(C)C)C(=O)N[C@@H](CC(=O)O)C(=O)COc1c(F)c(F)cc(F)c1F,SCVHJVCATBPIHN-SJCJKPOMSA-N,DB05408,[O-]C(=O)C[C@@H](C(=O)COc1c(F)c(F)cc(c1F)F)NC(=O)[C@@H](NC(=O)C(=O)Nc1ccccc1C(C)(C)C)C,Phase 2,C[C@H](NC(=O)C(=O)Nc1ccccc1C(C)(C)C)C(=O)N[C@@H](CC(=O)O)C(=O)COc1c(F)c(F)cc(F)c1F,SCVHJVCATBPIHN-SJCJKPOMSA-N
CHEMBL1980297,ILORASERTIB,2,Nc1ncc(-c2cnn(CCO)c2)c2scc(-c3ccc(NC(=O)Nc4cccc(F)c4)cc3)c12,WPHKIQPVPYJNAX-UHFFFAOYSA-N,DB11694,OCCn1ncc(c1)c1cnc(c2c1scc2c1ccc(cc1)NC(=O)Nc1cccc(c1)F)N,Phase 2,Nc1ncc(-c2cnn(CCO)c2)c2scc(-c3ccc(NC(=O)Nc4cccc(F)c4)cc3)c12,WPHKIQPVPYJNAX-UHFFFAOYSA-N
CHEMBL1980825,ANTINEOPLASTON A10,3,O=C1CC[C@H](NC(=O)Cc2ccccc2)C(=O)N1,OQGRFQCUGLKSAV-JTQLQIEISA-N,DB11702,O=C(Cc1ccccc1)N[C@H]1CCC(=O)NC1=O,Phase 3,O=C1CC[C@H](NC(=O)Cc2ccccc2)C(=O)N1,OQGRFQCUGLKSAV-JTQLQIEISA-N
CHEMBL1983268,ENTRECTINIB,4,CN1CCN(c2ccc(C(=O)Nc3n[nH]c4ccc(Cc5cc(F)cc(F)c5)cc34)c(NC3CCOCC3)c2)CC1,HAYYBYPASCDWEQ-UHFFFAOYSA-N,DB11986,C[NH+]1CCN(CC1)c1ccc(c(c1)NC1CCOCC1)C(=O)Nc1n[nH]c2c1cc(cc2)Cc1cc(F)cc(c1)F,APPROVED - Phase 4,CN1CCN(c2ccc(C(=O)Nc3n[nH]c4ccc(Cc5cc(F)cc(F)c5)cc34)c(NC3CCOCC3)c2)CC1,HAYYBYPASCDWEQ-UHFFFAOYSA-N
CHEMBL1983350,STIRIPENTOL,4,CC(C)(C)C(O)/C=C/c1ccc2c(c1)OCO2,IBLNKMRFIPWSOY-FNORWQNLSA-N,DB09118,OC(C(C)(C)C)/C=C/c1ccc2c(c1)OCO2,APPROVED - Phase 4,CC(C)(C)C(O)/C=C/c1ccc2c(c1)OCO2,IBLNKMRFIPWSOY-FNORWQNLSA-N
CHEMBL198362,RIVAROXABAN,4,O=C(NC[C@H]1CN(c2ccc(N3CCOCC3=O)cc2)C(=O)O1)c1ccc(Cl)s1,KGFYHTZWPPHNLQ-AWEZNQCLSA-N,DB06228,O=C1O[C@H](CN1c1ccc(cc1)N1CCOCC1=O)CNC(=O)c1ccc(s1)Cl,APPROVED - Phase 4,O=C(NC[C@H]1CN(c2ccc(N3CCOCC3=O)cc2)C(=O)O1)c1ccc(Cl)s1,KGFYHTZWPPHNLQ-AWEZNQCLSA-N
CHEMBL1987462,BAMETHAN,2,CCCCNCC(O)c1ccc(O)cc1,RDUHXGIIUDVSHR-UHFFFAOYSA-N,DB13206,CCCC[NH2+]CC(c1ccc(cc1)O)O,Phase 2,CCCCNCC(O)c1ccc(O)cc1,RDUHXGIIUDVSHR-UHFFFAOYSA-N
CHEMBL1987518,ENSULIZOLE,2,O=S(=O)(O)c1ccc2[nH]c(-c3ccccc3)nc2c1,UVCJGUGAGLDPAA-UHFFFAOYSA-N,DB11115,[O-]S(=O)(=O)c1ccc2c(c1)[nH]c(n2)c1ccccc1,Phase 2,O=S(=O)(O)c1ccc2[nH]c(-c3ccccc3)nc2c1,UVCJGUGAGLDPAA-UHFFFAOYSA-N
CHEMBL198877,AUS-131,2,Oc1ccc([C@H]2COc3cc(O)ccc3C2)cc1,ADFCQWZHKCXPAJ-GFCCVEGCSA-N,DB11674,Oc1ccc(cc1)[C@H]1COc2c(C1)ccc(c2)O,Phase 2,Oc1ccc([C@H]2COc3cc(O)ccc3C2)cc1,ADFCQWZHKCXPAJ-GFCCVEGCSA-N
CHEMBL19892,FANAPANEL,2,O=c1[nH]c2cc(C(F)(F)F)c(N3CCOCC3)cc2n(CP(=O)(O)O)c1=O,WZMQMKNCWDCCMT-UHFFFAOYSA-N,DB12393,O=c1[nH]c2cc(c(cc2n(c1=O)CP(=O)([O-])[O-])N1CCOCC1)C(F)(F)F,Phase 2,O=c1[nH]c2cc(C(F)(F)F)c(N3CCOCC3)cc2n(CP(=O)(O)O)c1=O,WZMQMKNCWDCCMT-UHFFFAOYSA-N
CHEMBL1989587,FORMOCORTAL,2,CC(=O)OCC(=O)[C@@]12OC(C)(C)O[C@@H]1C[C@H]1[C@@H]3CC(C=O)=C4C=C(OCCCl)CC[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]12C,QNXUUBBKHBYRFW-QWAPGEGQSA-N,DB13664,ClCCOC1=CC2=C(C=O)C[C@@H]3[C@]([C@]2(CC1)C)(F)[C@@H](O)C[C@]1([C@H]3C[C@@H]2[C@]1(OC(O2)(C)C)C(=O)COC(=O)C)C,Phase 2,CC(=O)OCC(=O)[C@@]12OC(C)(C)O[C@@H]1C[C@H]1[C@@H]3CC(C=O)=C4C=C(OCCCl)CC[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]12C,QNXUUBBKHBYRFW-QWAPGEGQSA-N
CHEMBL1996652,METHYLBENACTYZIUM,2,CC[N+](C)(CC)CCOC(=O)C(O)(c1ccccc1)c1ccccc1,HDAMOICMOAXFLJ-UHFFFAOYSA-N,DB13181,CC[N+](CCOC(=O)C(c1ccccc1)(c1ccccc1)O)(CC)C,Phase 2,CC[N+](C)(CC)CCOC(=O)C(O)(c1ccccc1)c1ccccc1,HDAMOICMOAXFLJ-UHFFFAOYSA-N
CHEMBL1997373,COSITECAN,2,CC[C@@]1(O)C(=O)OCc2c1cc1n(c2=O)Cc2c-1nc1ccccc1c2CC[Si](C)(C)C,POADTFBBIXOWFJ-VWLOTQADSA-N,DB05806,CC[C@@]1(O)C(=O)OCc2c1cc1-c3nc4ccccc4c(c3Cn1c2=O)CC[Si](C)(C)C,Phase 2,CC[C@@]1(O)C(=O)OCc2c1cc1n(c2=O)Cc2c-1nc1ccccc1c2CC[Si](C)(C)C,POADTFBBIXOWFJ-VWLOTQADSA-N
CHEMBL2,PRAZOSIN,4,COc1cc2nc(N3CCN(C(=O)c4ccco4)CC3)nc(N)c2cc1OC,IENZQIKPVFGBNW-UHFFFAOYSA-N,DB00457,COc1cc2nc(nc(c2cc1OC)N)N1CCN(CC1)C(=O)c1ccco1,APPROVED - Phase 4,COc1cc2nc(N3CCN(C(=O)c4ccco4)CC3)nc(N)c2cc1OC,IENZQIKPVFGBNW-UHFFFAOYSA-N
CHEMBL20,ACETAZOLAMIDE,4,CC(=O)Nc1nnc(S(N)(=O)=O)s1,BZKPWHYZMXOIDC-UHFFFAOYSA-N,DB00819,CC(=O)Nc1nnc(s1)S(=O)(=O)N,APPROVED - Phase 4,CC(=O)Nc1nnc(S(N)(=O)=O)s1,BZKPWHYZMXOIDC-UHFFFAOYSA-N
CHEMBL200022,CLAFICAPAVIR,2,O=C(O)CCN1C(=O)/C(=C/c2ccc(-c3ccc(Cl)cc3)o2)SC1=S,YZLFZFALAZYTCI-ZROIWOOFSA-N,DB08177,[O-]C(=O)CCN1C(=S)S/C(=C/c2ccc(o2)c2ccc(cc2)Cl)/C1=O,Phase 2,O=C(O)CCN1C(=O)/C(=C/c2ccc(-c3ccc(Cl)cc3)o2)SC1=S,YZLFZFALAZYTCI-ZROIWOOFSA-N
CHEMBL2001019,PF-04217903,1,OCCn1cc(-c2cnc3nnn(Cc4ccc5ncccc5c4)c3n2)cn1,PDMUGYOXRHVNMO-UHFFFAOYSA-N,DB12848,OCCn1ncc(c1)c1cnc2c(n1)n(nn2)Cc1ccc2c(c1)cccn2,Phase 1,OCCn1cc(-c2cnc3nnn(Cc4ccc5ncccc5c4)c3n2)cn1,PDMUGYOXRHVNMO-UHFFFAOYSA-N
CHEMBL200102,PU-H71,2,CC(C)NCCCn1c(Sc2cc3c(cc2I)OCO3)nc2c(N)ncnc21,SUPVGFZUWFMATN-UHFFFAOYSA-N,DB12638,Ic1cc2OCOc2cc1Sc1nc2c(n1CCC[NH2+]C(C)C)ncnc2N,Phase 2,CC(C)NCCCn1c(Sc2cc3c(cc2I)OCO3)nc2c(N)ncnc21,SUPVGFZUWFMATN-UHFFFAOYSA-N
CHEMBL200177,MK-0777,2,CCn1ncnc1COc1nn2c(-c3ccccc3F)nnc2cc1C(C)(C)C,QKIWQBLNTSQOLY-UHFFFAOYSA-N,DB12238,CCn1ncnc1COc1nn2c(cc1C(C)(C)C)nnc2c1ccccc1F,Phase 2,CCn1ncnc1COc1nn2c(-c3ccccc3F)nnc2cc1C(C)(C)C,QKIWQBLNTSQOLY-UHFFFAOYSA-N
CHEMBL2008544,ETYMEMAZINE,2,CCc1ccc2c(c1)N(CC(C)CN(C)C)c1ccccc1S2,USKHCLAXJXCWMO-UHFFFAOYSA-N,DB11517,CCc1ccc2c(c1)N(CC(C[NH+](C)C)C)c1c(S2)cccc1,Phase 2,CCc1ccc2c(c1)N(CC(C)CN(C)C)c1ccccc1S2,USKHCLAXJXCWMO-UHFFFAOYSA-N
CHEMBL2008565,GUANAZODINE,2,N=C(N)NCC1CCCCCCN1,ZCVAIGPGEINFCX-UHFFFAOYSA-N,DB13604,NC(=[NH2+])NCC1CCCCCC[NH2+]1,Phase 2,N=C(N)NCC1CCCCCCN1,ZCVAIGPGEINFCX-UHFFFAOYSA-N
CHEMBL2009089,SELENIOUS ACID,4,O=[Se](O)O,MCAHWIHFGHIESP-UHFFFAOYSA-N,DB11127,O[Se](=O)O,APPROVED - Phase 4,O=[Se](O)O,MCAHWIHFGHIESP-UHFFFAOYSA-N
CHEMBL2010507,METHOXYPHENAMINE,2,CNC(C)Cc1ccccc1OC,OEHAYUOVELTAPG-UHFFFAOYSA-N,DB13624,C[NH2+]C(Cc1ccccc1OC)C,Phase 2,CNC(C)Cc1ccccc1OC,OEHAYUOVELTAPG-UHFFFAOYSA-N
CHEMBL2010601,IVACAFTOR,4,CC(C)(C)c1cc(C(C)(C)C)c(NC(=O)c2c[nH]c3ccccc3c2=O)cc1O,PURKAOJPTOLRMP-UHFFFAOYSA-N,DB08820,O=C(c1c[nH]c2c(c1=O)cccc2)Nc1cc(O)c(cc1C(C)(C)C)C(C)(C)C,APPROVED - Phase 4,CC(C)(C)c1cc(C(C)(C)C)c(NC(=O)c2c[nH]c3ccccc3c2=O)cc1O,PURKAOJPTOLRMP-UHFFFAOYSA-N
CHEMBL2012520,LY377604,2,CC(C)(Cc1ccc(Oc2ccc(C(N)=O)cn2)cc1)NC[C@H](O)COc1cccc2[nH]c3ccccc3c12,RBSGUQYXRDKPAE-QFIPXVFZSA-N,DB12858,O[C@@H](C[NH2+]C(Cc1ccc(cc1)Oc1ccc(cn1)C(=O)N)(C)C)COc1cccc2c1c1ccccc1[nH]2,Phase 2,CC(C)(Cc1ccc(Oc2ccc(C(N)=O)cn2)cc1)NC[C@H](O)COc1cccc2[nH]c3ccccc3c12,RBSGUQYXRDKPAE-QFIPXVFZSA-N
CHEMBL2013174,VEDROPREVIR,2,CC[C@@H]1C[C@]1(NC(=O)[C@@H]1C[C@@H](Oc2cc(-c3csc(NC(C)C)n3)nc3c(Cl)c(OCCN4CCOCC4)ccc23)CN1C(=O)[C@@H](NC(=O)O[C@@H]1C[C@@H]2C[C@@H]2C1)C(C)(C)C)C(=O)O,OTXAMWFYPMNDME-FQQWJMKMSA-N,DB12037,CC[C@@H]1C[C@]1(NC(=O)[C@@H]1C[C@H](CN1C(=O)[C@H](C(C)(C)C)NC(=O)O[C@@H]1C[C@H]2[C@@H](C1)C2)Oc1cc(nc2c1ccc(c2Cl)OCC[NH+]1CCOCC1)c1csc(n1)NC(C)C)C(=O)[O-],Phase 2,CC[C@@H]1C[C@]1(NC(=O)[C@@H]1C[C@@H](Oc2cc(-c3csc(NC(C)C)n3)nc3c(Cl)c(OCCN4CCOCC4)ccc23)CN1C(=O)[C@@H](NC(=O)O[C@@H]1C[C@@H]2C[C@@H]2C1)C(C)(C)C)C(=O)O,OTXAMWFYPMNDME-FQQWJMKMSA-N
CHEMBL2016681,VELNEPERIT,2,CC(C)(C)S(=O)(=O)N[C@H]1CC[C@H](C(=O)Nc2ccc(C(F)(F)F)cn2)CC1,WGEWUYACXPEFPO-AULYBMBSSA-N,DB12889,O=C([C@@H]1CC[C@H](CC1)NS(=O)(=O)C(C)(C)C)Nc1ccc(cn1)C(F)(F)F,Phase 2,CC(C)(C)S(=O)(=O)N[C@H]1CC[C@H](C(=O)Nc2ccc(C(F)(F)F)cn2)CC1,WGEWUYACXPEFPO-AULYBMBSSA-N
CHEMBL2016757,GS-441524,1,N#C[C@@]1(c2ccc3c(N)ncnn23)O[C@H](CO)[C@@H](O)[C@H]1O,BRDWIEOJOWJCLU-LTGWCKQJSA-N,DB15686,OC[C@H]1O[C@@]([C@@H]([C@@H]1O)O)(C#N)c1ccc2n1ncnc2N,Phase 1,N#C[C@@]1(c2ccc3c(N)ncnn23)O[C@H](CO)[C@@H](O)[C@H]1O,BRDWIEOJOWJCLU-LTGWCKQJSA-N
CHEMBL2017179,EVACETRAPIB,3,Cc1cc(C)c2c(c1)[C@@H](N(Cc1cc(C(F)(F)F)cc(C(F)(F)F)c1)c1nnn(C)n1)CCCN2C[C@H]1CC[C@H](C(=O)O)CC1,IHIUGIVXARLYHP-YBXDKENTSA-N,DB11655,[O-]C(=O)[C@@H]1CC[C@H](CC1)CN1CCC[C@@H](c2c1c(C)cc(c2)C)N(c1nnn(n1)C)Cc1cc(cc(c1)C(F)(F)F)C(F)(F)F,Phase 3,Cc1cc(C)c2c(c1)[C@@H](N(Cc1cc(C(F)(F)F)cc(C(F)(F)F)c1)c1nnn(C)n1)CCCN2C[C@H]1CC[C@H](C(=O)O)CC1,IHIUGIVXARLYHP-YBXDKENTSA-N
CHEMBL2017974,BUPARLISIB,3,Nc1cc(C(F)(F)F)c(-c2cc(N3CCOCC3)nc(N3CCOCC3)n2)cn1,CWHUFRVAEUJCEF-UHFFFAOYSA-N,DB11666,Nc1ncc(c(c1)C(F)(F)F)c1cc(nc(n1)N1CCOCC1)N1CCOCC1,Phase 3,Nc1cc(C(F)(F)F)c(-c2cc(N3CCOCC3)nc(N3CCOCC3)n2)cn1,CWHUFRVAEUJCEF-UHFFFAOYSA-N
CHEMBL2018096,IPRAGLIFLOZIN,4,OC[C@H]1O[C@@H](c2ccc(F)c(Cc3cc4ccccc4s3)c2)[C@H](O)[C@@H](O)[C@@H]1O,AHFWIQIYAXSLBA-RQXATKFSSA-N,DB11698,OC[C@H]1O[C@@H](c2ccc(c(c2)Cc2cc3c(s2)cccc3)F)[C@@H]([C@H]([C@@H]1O)O)O,APPROVED - Phase 4,OC[C@H]1O[C@@H](c2ccc(F)c(Cc3cc4ccccc4s3)c2)[C@H](O)[C@@H](O)[C@@H]1O,AHFWIQIYAXSLBA-RQXATKFSSA-N
CHEMBL2019090,S-777469,2,CCc1c(C)cc(C(=O)NC2(C(=O)O)CCCCC2)c(=O)n1Cc1ccc(F)cc1,JIYXOJFSPOFZPY-UHFFFAOYSA-N,DB16321,CCc1c(C)cc(c(=O)n1Cc1ccc(cc1)F)C(=O)NC1(CCCCC1)C(=O)[O-],Phase 2,CCc1c(C)cc(C(=O)NC2(C(=O)O)CCCCC2)c(=O)n1Cc1ccc(F)cc1,JIYXOJFSPOFZPY-UHFFFAOYSA-N
CHEMBL20210,RUPINTRIVIR,2,CCOC(=O)/C=C/[C@H](C[C@@H]1CCNC1=O)NC(=O)[C@@H](CC(=O)[C@@H](NC(=O)c1cc(C)on1)C(C)C)Cc1ccc(F)cc1,CAYJBRBGZBCZKO-BHGBQCOSSA-N,DB05102,CCOC(=O)/C=C/[C@H](C[C@@H]1CCNC1=O)NC(=O)[C@H](Cc1ccc(cc1)F)CC(=O)[C@H](C(C)C)NC(=O)c1noc(c1)C,Phase 2,CCOC(=O)/C=C/[C@H](C[C@@H]1CCNC1=O)NC(=O)[C@@H](CC(=O)[C@@H](NC(=O)c1cc(C)on1)C(C)C)Cc1ccc(F)cc1,CAYJBRBGZBCZKO-BHGBQCOSSA-N
CHEMBL2021422,FOSPROPOFOL DISODIUM,4,CC(C)c1cccc(C(C)C)c1OCOP(=O)([O-])[O-].[Na+].[Na+],LWYLQNWMSGFCOZ-UHFFFAOYSA-L,DB06716,CC(c1cccc(c1OCOP(=O)([O-])[O-])C(C)C)C,APPROVED - Phase 4,CC(C)c1cccc(C(C)C)c1OCOP(=O)([O-])[O-].[Na+].[Na+],LWYLQNWMSGFCOZ-UHFFFAOYSA-L
CHEMBL2021423,MAGNESIUM SULFATE ANHYDROUS,4,O=S(=O)([O-])[O-].[Mg+2],CSNNHWWHGAXBCP-UHFFFAOYSA-L,DB00653,[O-]S(=O)(=O)[O-].[Mg+2],APPROVED - Phase 4,O=S(=O)([O-])[O-].[Mg+2],CSNNHWWHGAXBCP-UHFFFAOYSA-L
CHEMBL2021424,POTASSIUM SULFATE,4,O=S(=O)([O-])[O-].[K+].[K+],OTYBMLCTZGSZBG-UHFFFAOYSA-L,DB14499,[O-]S(=O)(=O)[O-].[K+].[K+],APPROVED - Phase 4,O=S(=O)([O-])[O-].[K+].[K+],OTYBMLCTZGSZBG-UHFFFAOYSA-L
CHEMBL2022968,DUBERMATINIB,2,CN1CCN(Cc2ccc(Nc3ncc(Cl)c(Nc4ccccc4S(=O)(=O)N(C)C)n3)cc2)CC1,YUAALFPUEOYPNX-UHFFFAOYSA-N,DB15187,C[NH+]1CC[NH+](CC1)Cc1ccc(cc1)Nc1ncc(c(n1)Nc1ccccc1S(=O)(=O)N(C)C)Cl,Phase 2,CN1CCN(Cc2ccc(Nc3ncc(Cl)c(Nc4ccccc4S(=O)(=O)N(C)C)n3)cc2)CC1,YUAALFPUEOYPNX-UHFFFAOYSA-N
CHEMBL2023898,DACLATASVIR,4,COC(=O)N[C@H](C(=O)N1CCC[C@H]1c1ncc(-c2ccc(-c3ccc(-c4cnc([C@@H]5CCCN5C(=O)[C@@H](NC(=O)OC)C(C)C)[nH]4)cc3)cc2)[nH]1)C(C)C,FKRSSPOQAMALKA-CUPIEXAXSA-N,DB09102,COC(=O)N[C@H](C(=O)N1CCC[C@H]1c1ncc([nH]1)c1ccc(cc1)c1ccc(cc1)c1cnc([nH]1)[C@@H]1CCCN1C(=O)[C@H](C(C)C)NC(=O)OC)C(C)C,APPROVED - Phase 4,COC(=O)N[C@H](C(=O)N1CCC[C@H]1c1ncc(-c2ccc(-c3ccc(-c4cnc([C@@H]5CCCN5C(=O)[C@@H](NC(=O)OC)C(C)C)[nH]4)cc3)cc2)[nH]1)C(C)C,FKRSSPOQAMALKA-CUPIEXAXSA-N
CHEMBL2028019,CARIPRAZINE,4,CN(C)C(=O)N[C@H]1CC[C@H](CCN2CCN(c3cccc(Cl)c3Cl)CC2)CC1,KPWSJANDNDDRMB-QAQDUYKDSA-N,DB06016,O=C(N(C)C)N[C@@H]1CC[C@H](CC1)CC[NH+]1CCN(CC1)c1cccc(c1Cl)Cl,APPROVED - Phase 4,CN(C)C(=O)N[C@H]1CC[C@H](CCN2CCN(c3cccc(Cl)c3Cl)CC2)CC1,KPWSJANDNDDRMB-QAQDUYKDSA-N
CHEMBL2028661,AZILSARTAN MEDOXOMIL,4,CCOc1nc2cccc(C(=O)OCc3oc(=O)oc3C)c2n1Cc1ccc(-c2ccccc2-c2noc(=O)[nH]2)cc1,QJFSABGVXDWMIW-UHFFFAOYSA-N,DB08822,CCOc1nc2c(n1Cc1ccc(cc1)c1ccccc1c1noc(=O)[nH]1)c(ccc2)C(=O)OCc1oc(=O)oc1C,APPROVED - Phase 4,CCOc1nc2cccc(C(=O)OCc3oc(=O)oc3C)c2n1Cc1ccc(-c2ccccc2-c2noc(=O)[nH]2)cc1,QJFSABGVXDWMIW-UHFFFAOYSA-N
CHEMBL2028663,DABRAFENIB,4,CC(C)(C)c1nc(-c2cccc(NS(=O)(=O)c3c(F)cccc3F)c2F)c(-c2ccnc(N)n2)s1,BFSMGDJOXZAERB-UHFFFAOYSA-N,DB08912,Nc1nccc(n1)c1sc(nc1c1cccc(c1F)NS(=O)(=O)c1c(F)cccc1F)C(C)(C)C,APPROVED - Phase 4,CC(C)(C)c1nc(-c2cccc(NS(=O)(=O)c3c(F)cccc3F)c2F)c(-c2ccnc(N)n2)s1,BFSMGDJOXZAERB-UHFFFAOYSA-N
CHEMBL2028665,REMOGLIFLOZIN ETABONATE,2,CCOC(=O)OC[C@H]1O[C@@H](Oc2nn(C(C)C)c(C)c2Cc2ccc(OC(C)C)cc2)[C@H](O)[C@@H](O)[C@@H]1O,UAOCLDQAQNNEAX-ABMICEGHSA-N,DB12935,CCOC(=O)OC[C@H]1O[C@@H](Oc2nn(c(c2Cc2ccc(cc2)OC(C)C)C)C(C)C)[C@@H]([C@H]([C@@H]1O)O)O,Phase 2,CCOC(=O)OC[C@H]1O[C@@H](Oc2nn(C(C)C)c(C)c2Cc2ccc(OC(C)C)cc2)[C@H](O)[C@@H](O)[C@@H]1O,UAOCLDQAQNNEAX-ABMICEGHSA-N
